time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-06 00:00:00+00:00,31.0,10.0,92,21
2025-08-07 00:00:00+00:00,8.0,2.0,89,25
2025-08-08 00:00:00+00:00,17.0,9.0,56,21
2025-08-09 00:00:00+00:00,12.0,6.0,59,13
2025-08-10 00:00:00+00:00,10.0,4.0,59,21
2025-08-11 00:00:00+00:00,14.0,6.0,46,15
2025-08-12 00:00:00+00:00,14.0,7.0,39,20
2025-08-13 00:00:00+00:00,10.0,3.0,23,14
2025-08-14 00:00:00+00:00,1.0,1.0,45,15
2025-08-15 00:00:00+00:00,,,67,19
2025-08-16 00:00:00+00:00,,,16,12
2025-08-17 00:00:00+00:00,,,69,23
2025-08-18 00:00:00+00:00,,,44,15
2025-08-19 00:00:00+00:00,,,42,15
