referrer,views_total,views_unique
Google,132,28
github.com,99,18
privacysandbox.google.com,62,10
confluence.sec.samsung.net,17,1
support.google.com,11,4
com.google.android.gm,7,3
topics-fetch-demo.glitch.me,7,1
linkedin.com,6,1
Bing,5,3
criteo.atlassian.net,3,2
