referrer,views_total,views_unique
Google,99,12
github.com,41,9
privacysandbox.google.com,36,19
privacy-sandbox-demos.dev,2,2
taskflow.corp.google.com,2,1
support.google.com,2,1
confluence.sec.samsung.net,1,1
glitch.com,1,1
delaware-playground.corp.google.com,1,1
