referrer,views_total,views_unique
github.com,142,17
Google,119,35
privacysandbox.google.com,38,12
support.google.com,6,2
linkedin.com,6,1
docs.google.com,4,3
Bing,4,1
DuckDuckGo,2,2
glitch.com,2,1
com.google.android.gm,2,1
