referrer,views_total,views_unique
Google,109,12
github.com,42,10
privacysandbox.google.com,36,19
topics-fetch-demo.glitch.me,7,1
privacy-sandbox-demos.dev,2,2
taskflow.corp.google.com,2,1
alohafind.com,2,1
delaware-playground.corp.google.com,1,1
glitch.com,1,1
confluence.sec.samsung.net,1,1
